,index,participantID,bluetoothCount.daily,bluetoothUniqueDevice.daily,bluetoothMostUniqueScan.daily,batteryDischargeCount.daily,batteryChargeCount.daily,batteryDischargeCount.morning,batteryDischargeCount.evening,batteryChargeCount.evening,batteryDischargeCount.night,batteryChargeCount.night,screenUnlockCount.daily,screenUnlockRatio.daily,screenUnlockDuration.mean.daily,screenUnlockDuration.std.daily,screenUnlockCount.morning,screenUnlockRatio.morning,screenUnlockDuration.mean.morning,screenUnlockDuration.std.morning,screenUnlockCount.evening,screenUnlockRatio.evening,screenUnlockDuration.mean.evening,screenUnlockDuration.std.evening,wifiCount.daily,wifiUniqueDevice.daily,wifiMostUniqueScan.daily,wifiCount.morning,wifiUniqueDevice.morning,wifiMostUniqueScan.morning,wifiCount.evening,wifiUniqueDevice.evening,wifiMostUniqueScan.evening,wifiCount.night,wifiUniqueDevice.night,neoConscientiousness,neoNeuroticism,neoExtraversion,neoAgreeableness,neoOpenness,NegativeAffectivity,Detachment,Antagonism,Disinhibition,Psychoticism
1428,14.0,312,1855.0,526.0,150.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,36.0,0.025,2.391546759,2.591864426,10.0,0.027777778,3.174246667,3.2491731539999997,8.0,0.022222222000000003,1.9830041669999998,1.4785721969999999,2133.0,193.0,1463.0,456.0,34.0,367.0,567.0,64.0,364.0,486.0,31.0,2.625,1.125,2.75,2.541666667,1.9166666669999999,0.923280423,0.992063492,1.089583333,1.681122449,0.833333333
1429,15.0,352,1701.0,572.0,146.0,1.0,1.0,1.0,1.2666666666666666,1.0666666666666667,1.0,1.0,15.0,0.015625,9.306645556,10.40844392,8.0,0.022222222000000003,11.37415,9.62646425,14.333333333333334,0.03987830686666667,3.3724317715999996,4.711919480600001,1510.0,224.0,981.0,517.0,37.0,370.0,728.1333333333333,120.8,364.1333333333333,475.0,30.0,2.625,1.125,2.75,2.541666667,1.9166666669999999,0.923280423,0.992063492,1.089583333,1.681122449,0.833333333
1430,0.0,310,0.0,0.0,0.0,2.0,1.0,1.4615384615384615,1.0,0.0,0.6923076923076923,1.3076923076923077,39.0,0.056934307,4.80432094,13.902305800000002,9.692307692307692,0.03352667461538462,2.596793679230769,4.043805867846154,17.0,0.048571429000000006,4.839351961,7.686357042000001,630.0,10.0,464.0,191.53846153846155,4.230769230769231,80.6,329.0,3.0,247.0,359.57142857142856,2.0,2.666666667,2.833333333,1.7083333330000001,2.916666667,2.166666667,1.9682539680000002,1.904761905,0.48764881,1.8707482990000002,0.222222222
1431,1.0,214,0.0,0.0,0.0,3.0,7.0,1.0,2.0,2.0,1.0,2.8947637513643505,43.0,0.03028169,5.735367442,21.85512627,21.0,0.058333333,3.1599214289999997,2.792123025,11.0,0.032352941,14.69567424,43.22151108,1297.0,2.0,606.0,360.0,2.0,171.0,216.0,2.0,149.0,361.0,2.0,2.666666667,2.833333333,1.7083333330000001,2.916666667,2.166666667,1.9682539680000002,1.904761905,0.48764881,1.8707482990000002,0.222222222
1432,2.0,313,0.0,0.0,0.0,2.0,6.0,1.0,2.0,1.0,0.0,2.8947637513643505,33.0,0.026190476,1.000819192,1.373172056,2.0,0.00754717,2.563366667,1.030419572,28.0,0.07777777799999999,0.938872024,1.402479848,919.0,3.0,193.0,124.0,2.0,6.0,329.0,3.0,145.0,360.0,2.0,2.666666667,2.833333333,1.7083333330000001,2.916666667,2.166666667,1.9682539680000002,1.904761905,0.48764881,1.8707482990000002,0.222222222
1433,3.0,205,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,51.0,0.036428571,4.420976471,12.74681998,5.0,0.015151515,3.7044699999999997,3.1427203280000002,22.0,0.061111110999999996,3.0122856060000003,8.488807626,1326.0,4.0,343.0,272.0,4.0,27.0,360.0,2.0,104.4,355.0,3.0,2.666666667,2.833333333,1.7083333330000001,2.916666667,2.166666667,1.9682539680000002,1.904761905,0.48764881,1.8707482990000002,0.222222222
1434,4.0,352,0.0,0.0,0.0,2.0,7.0,1.0,1.0,2.0,0.0,2.8947637513643505,43.0,0.031501832,2.3459430230000002,7.085722711,13.0,0.036111111,3.981380769,10.77528873,5.0,0.01754386,1.36106,2.301239019,1264.0,5.0,35.0,346.0,3.0,80.6,198.0,2.0,15.0,360.0,1.0,2.666666667,2.833333333,1.7083333330000001,2.916666667,2.166666667,1.9682539680000002,1.904761905,0.48764881,1.8707482990000002,0.222222222
1435,5.0,285,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,26.0,0.023529412000000003,3.642014103,11.58959891,5.0,0.016666667,0.174386667,0.09348565699999999,11.363636363636363,0.033443582545454535,4.607049714727273,9.97497097009091,791.0,3.0,175.0,202.0,3.0,16.0,230.8181818181818,2.5454545454545454,104.4,360.0,2.0,2.666666667,2.833333333,1.7083333330000001,2.916666667,2.166666667,1.9682539680000002,1.904761905,0.48764881,1.8707482990000002,0.222222222
1436,6.0,345,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,23.0,0.028220858999999997,2.129149275,5.270753394,5.0,0.02,0.47411666700000005,0.479415772,11.363636363636363,0.033443582545454535,4.607049714727273,9.97497097009091,346.0,7.0,194.0,90.0,3.0,30.0,230.8181818181818,2.5454545454545454,104.4,359.57142857142856,2.0,2.666666667,2.833333333,1.7083333330000001,2.916666667,2.166666667,1.9682539680000002,1.904761905,0.48764881,1.8707482990000002,0.222222222
1437,7.0,285,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,34.0,0.045333332999999996,2.900241176,5.966266597000001,11.0,0.053658537,0.570657576,0.716111011,2.0,0.010810811000000002,8.120691667000001,9.634530241,508.0,19.0,180.0,111.0,9.0,80.6,52.0,1.0,52.0,359.57142857142856,2.0,2.666666667,2.833333333,1.7083333330000001,2.916666667,2.166666667,1.9682539680000002,1.904761905,0.48764881,1.8707482990000002,0.222222222
1438,8.0,339,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,34.0,0.045637584,0.9716318629999999,1.026573105,8.0,0.037209302,1.5454083330000001,1.230253175,2.0,0.009756098000000001,0.4411,0.371655324,370.0,6.0,76.0,73.0,2.0,80.6,95.0,5.0,62.0,359.57142857142856,2.0,2.666666667,2.833333333,1.7083333330000001,2.916666667,2.166666667,1.9682539680000002,1.904761905,0.48764881,1.8707482990000002,0.222222222
1439,9.0,323,0.0,0.0,0.0,1.0,3.0,1.0,1.1538461538461537,0.7692307692307693,1.0,0.0,18.0,0.022222222000000003,6.952619444,16.42726067,9.692307692307692,0.03352667461538462,2.596793679230769,4.043805867846154,4.0,0.012903226,1.65185,2.011233218,575.0,4.0,211.0,191.53846153846155,4.230769230769231,80.6,218.0,3.0,9.0,359.57142857142856,2.0,2.666666667,2.833333333,1.7083333330000001,2.916666667,2.166666667,1.9682539680000002,1.904761905,0.48764881,1.8707482990000002,0.222222222
1440,10.0,282,0.0,0.0,0.0,2.0,2.0,1.4615384615384615,1.0,1.0,0.6923076923076923,1.3076923076923077,31.0,0.039240506,1.687008602,2.744888211,3.0,0.016216216000000002,0.5563944439999999,0.496628755,2.0,0.008163265,5.216225,6.803769663,401.0,3.0,243.0,19.0,3.0,7.0,22.0,2.0,20.0,359.57142857142856,2.0,2.666666667,2.833333333,1.7083333330000001,2.916666667,2.166666667,1.9682539680000002,1.904761905,0.48764881,1.8707482990000002,0.222222222
1441,11.0,321,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,46.0,0.046,2.752834783,7.472638998,12.0,0.042857143,2.9833486110000003,3.5992365110000004,22.0,0.061111110999999996,3.2665196969999997,10.381983,738.0,5.0,180.0,149.0,5.0,57.0,360.0,3.0,67.0,359.57142857142856,2.0,2.666666667,2.833333333,1.7083333330000001,2.916666667,2.166666667,1.9682539680000002,1.904761905,0.48764881,1.8707482990000002,0.222222222
1442,12.0,312,0.0,0.0,0.0,5.0,5.0,3.0,1.0,1.0,1.0,0.0,61.0,0.04236111099999999,3.8827639339999998,9.131609727,16.0,0.04444444400000001,6.760622917,10.76251467,10.0,0.027777778,7.133916667,17.42111461,1425.0,10.0,711.0,345.0,10.0,142.0,360.0,2.0,278.0,360.0,2.0,2.666666667,2.833333333,1.7083333330000001,2.916666667,2.166666667,1.9682539680000002,1.904761905,0.48764881,1.8707482990000002,0.222222222
1443,13.0,214,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,2.8947637513643505,13.0,0.012621358999999999,1.832901282,1.66068408,9.0,0.030508475,2.1034833330000002,1.842704486,11.363636363636363,0.033443582545454535,4.607049714727273,9.97497097009091,611.0,5.0,259.0,189.0,3.0,179.0,230.8181818181818,2.5454545454545454,104.4,361.0,2.0,2.666666667,2.833333333,1.7083333330000001,2.916666667,2.166666667,1.9682539680000002,1.904761905,0.48764881,1.8707482990000002,0.222222222
1444,14.0,285,0.0,0.0,0.0,3.0,2.0,3.0,1.1538461538461537,0.7692307692307693,1.0,0.0,25.0,0.0625,4.931383333,12.46841663,16.0,0.057142857000000005,5.180760417,15.60857459,11.363636363636363,0.033443582545454535,4.607049714727273,9.97497097009091,328.0,11.0,252.0,210.0,6.0,171.0,230.8181818181818,2.5454545454545454,104.4,359.57142857142856,2.0,2.666666667,2.833333333,1.7083333330000001,2.916666667,2.166666667,1.9682539680000002,1.904761905,0.48764881,1.8707482990000002,0.222222222
1445,0.0,381,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,0.8125,0.3125,52.0,0.07647058799999999,5.555340385,15.00399661,8.0,0.145454545,1.718658333,1.264738015,21.0,0.079245283,7.722972222,22.97227798,650.0,4.0,560.0,55.0,3.0,51.0,254.0,1.0,254.0,334.1875,1.25,3.166666667,1.9166666669999999,1.9583333330000001,3.333333333,3.666666667,1.5142857140000001,1.277777778,0.103571429,1.397959184,0.595238095
1446,1.0,260,0.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0,39.0,0.031075697000000003,2.627876496,3.026217262,10.0,0.027777778,1.8517033330000001,1.034936434,9.0,0.038297872000000004,3.0710907410000003,3.914004302,1165.0,1.0,1165.0,360.0,1.0,360.0,187.0,1.0,187.0,360.0,1.0,3.166666667,1.9166666669999999,1.9583333330000001,3.333333333,3.666666667,1.5142857140000001,1.277777778,0.103571429,1.397959184,0.595238095
1447,2.0,327,0.0,0.0,0.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,61.0,0.045185185,2.324447814,2.6938361910000004,5.0,0.018518519,4.0050933330000005,3.4464004760000004,28.0,0.07777777799999999,1.5591428569999999,1.75136698,1272.0,3.0,1262.0,193.0,1.0,193.0,360.0,1.0,360.0,360.0,1.0,3.166666667,1.9166666669999999,1.9583333330000001,3.333333333,3.666666667,1.5142857140000001,1.277777778,0.103571429,1.397959184,0.595238095
1448,3.0,357,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,45.0,0.034482759,2.5157562959999997,3.218674025,12.0,0.042105263,3.1451791669999998,4.445399874,17.0,0.047222222,2.324736275,2.809399328,1225.0,4.0,1196.0,284.0,2.0,281.0,360.0,3.0,354.0,360.0,2.0,3.166666667,1.9166666669999999,1.9583333330000001,3.333333333,3.666666667,1.5142857140000001,1.277777778,0.103571429,1.397959184,0.595238095
1449,4.0,337,0.0,0.0,0.0,4.0,5.0,1.0,1.0,1.0,0.0,1.0,43.0,0.04321608,4.949203101,22.10095897,5.0,0.027777778,3.5044699999999995,3.078526973,8.0,0.022222222000000003,1.860808333,1.751348409,764.0,2.0,582.0,80.0,2.0,33.0,359.0,2.0,318.0,148.0,2.0,3.166666667,1.9166666669999999,1.9583333330000001,3.333333333,3.666666667,1.5142857140000001,1.277777778,0.103571429,1.397959184,0.595238095
1450,5.0,346,0.0,0.0,0.0,5.0,4.0,2.0,3.0,2.0,1.0,0.0,44.0,0.031095406000000003,7.218489015,23.01027754,10.0,0.027777778,3.385198333,5.229582751000001,20.0,0.056338028,3.9809925,5.6794193989999995,1271.0,4.0,982.0,360.0,2.0,313.0,325.0,4.0,162.0,360.0,2.0,3.166666667,1.9166666669999999,1.9583333330000001,3.333333333,3.666666667,1.5142857140000001,1.277777778,0.103571429,1.397959184,0.595238095
1451,6.0,214,0.0,0.0,0.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,52.0,0.036491228,2.8399496789999996,4.672057853,5.0,0.014285714,3.417973333,3.573583671,16.0,0.04444444400000001,2.950389583,5.221745935,1292.0,3.0,969.0,309.0,2.0,199.0,351.0,2.0,262.0,360.0,1.0,3.166666667,1.9166666669999999,1.9583333330000001,3.333333333,3.666666667,1.5142857140000001,1.277777778,0.103571429,1.397959184,0.595238095
1452,7.0,260,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,43.0,0.032824427,2.394926744,4.7671140880000005,6.0,0.024489796,2.670761111,2.259629162,16.0,0.045070423,0.959832292,1.3628209980000001,1258.0,2.0,978.0,229.0,2.0,75.0,349.0,2.0,315.0,360.0,1.0,3.166666667,1.9166666669999999,1.9583333330000001,3.333333333,3.666666667,1.5142857140000001,1.277777778,0.103571429,1.397959184,0.595238095
1453,8.0,260,0.0,0.0,0.0,5.0,6.0,2.0,2.0,3.0,1.0,0.0,65.0,0.045454545,1.978706923,3.613258094,16.0,0.04444444400000001,1.10068125,0.778562176,24.0,0.066666667,1.7864048609999998,1.893387491,1307.0,2.0,1071.0,297.0,2.0,194.0,360.0,2.0,303.0,313.0,1.0,3.166666667,1.9166666669999999,1.9583333330000001,3.333333333,3.666666667,1.5142857140000001,1.277777778,0.103571429,1.397959184,0.595238095
1454,9.0,343,0.0,0.0,0.0,7.0,5.0,2.0,4.0,2.0,1.0,0.0,53.0,0.046086957000000005,2.9989182389999995,5.043832407,11.0,0.05,5.249063636,8.00844097,23.0,0.063888889,2.273496377,3.479787325,1138.0,3.0,877.0,212.0,2.0,97.0,360.0,2.0,290.0,206.0,1.0,3.166666667,1.9166666669999999,1.9583333330000001,3.333333333,3.666666667,1.5142857140000001,1.277777778,0.103571429,1.397959184,0.595238095
1455,10.0,278,0.0,0.0,0.0,5.0,6.0,1.0,3.0,4.0,1.0,0.0,86.0,0.059722222,2.005022674,2.462063405,22.0,0.061111110999999996,1.9040636359999998,2.094554611,18.0,0.05,2.7611175930000003,3.050961141,1436.0,2.0,1256.0,360.0,2.0,274.0,360.0,2.0,330.0,360.0,1.0,3.166666667,1.9166666669999999,1.9583333330000001,3.333333333,3.666666667,1.5142857140000001,1.277777778,0.103571429,1.397959184,0.595238095
1456,11.0,251,0.0,0.0,0.0,7.0,6.0,3.734711591279885,2.0,2.0,1.0,0.0,57.0,0.039583333,2.8797643269999997,5.480264756,12.0,0.033333333,4.08185,4.906820069,28.0,0.07777777799999999,2.701357738,6.739087548,1440.0,3.0,1309.0,360.0,2.0,327.0,360.0,3.0,266.0,360.0,2.0,3.166666667,1.9166666669999999,1.9583333330000001,3.333333333,3.666666667,1.5142857140000001,1.277777778,0.103571429,1.397959184,0.595238095
1457,12.0,319,0.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,0.0,28.0,0.020973783,2.186800595,2.99407211,8.0,0.022222222000000003,2.956470833,4.893998235,16.0,0.04444444400000001,1.8458645830000002,1.9922281130000001,1136.0,2.0,1011.0,359.0,2.0,319.0,360.0,2.0,275.0,360.0,1.0,3.166666667,1.9166666669999999,1.9583333330000001,3.333333333,3.666666667,1.5142857140000001,1.277777778,0.103571429,1.397959184,0.595238095
1458,13.0,191,0.0,0.0,0.0,5.0,4.0,1.0,3.0,2.0,1.0,0.0,35.0,0.025925926000000002,6.155525237999999,17.11561991,6.0,0.017391304,1.5155527780000002,1.0193573790000001,11.0,0.035483871,2.7112303030000002,2.277701244,1214.0,2.0,1188.0,293.0,2.0,291.0,303.0,2.0,298.0,360.0,1.0,3.166666667,1.9166666669999999,1.9583333330000001,3.333333333,3.666666667,1.5142857140000001,1.277777778,0.103571429,1.397959184,0.595238095
1459,14.0,205,0.0,0.0,0.0,3.0,9.0,1.0,2.0,5.257841228895991,0.0,1.0,56.0,0.038888888999999996,3.7560154760000004,5.882090118,9.0,0.025,6.181535185,4.992219391,27.0,0.075,1.526108025,1.892263725,1420.0,2.0,1333.0,360.0,2.0,341.0,360.0,2.0,292.0,360.0,1.0,3.166666667,1.9166666669999999,1.9583333330000001,3.333333333,3.666666667,1.5142857140000001,1.277777778,0.103571429,1.397959184,0.595238095
1460,15.0,318,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,32.0,0.022535211,3.364135938,5.237484192,6.0,0.016666667,5.769447222,9.217320243,12.0,0.035294118,1.755725,1.9692499959999998,1376.0,2.0,1292.0,359.0,2.0,336.0,313.0,2.0,276.0,360.0,1.0,3.166666667,1.9166666669999999,1.9583333330000001,3.333333333,3.666666667,1.5142857140000001,1.277777778,0.103571429,1.397959184,0.595238095
1461,16.0,323,0.0,0.0,0.0,3.0,4.0,1.0,2.125,1.9375,1.0,1.0,14.0,0.018543046,3.226786905,2.3171225030000002,9.0,0.025352113,3.309309259,2.8703320260000003,18.375,0.05369837743750001,2.6119543301875003,4.297315619625001,730.0,1.0,730.0,331.0,1.0,331.0,332.5625,2.0625,283.875,360.0,1.0,3.166666667,1.9166666669999999,1.9583333330000001,3.333333333,3.666666667,1.5142857140000001,1.277777778,0.103571429,1.397959184,0.595238095
1462,0.0,336,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7777777777777778,0.3333333333333333,11.0,0.032352941,6.446980302999999,5.374718476,5.222222222222222,0.033490925666666664,129.902135558,30.18973795216667,9.0,0.034615385,7.297459259,5.599647002,211.0,13.0,122.0,185.33333333333334,6.333333333333333,163.33333333333334,132.0,2.0,122.0,140.28571428571428,1.4285714285714286,2.208333333,2.708333333,2.083333333,3.291666667,2.208333333,1.6507936509999999,1.4682539680000002,0.582589286,1.988095238,0.76984127
1463,1.0,311,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,47.0,0.052513965999999995,3.297391135,4.111517128,3.0,0.019354839,3.5671944439999996,3.73924832,20.0,0.058823529000000006,4.01905,3.9902390960000003,750.0,24.0,254.0,127.0,9.0,163.33333333333334,306.0,15.0,189.0,140.28571428571428,1.4285714285714286,2.208333333,2.708333333,2.083333333,3.291666667,2.208333333,1.6507936509999999,1.4682539680000002,0.582589286,1.988095238,0.76984127
1464,2.0,331,0.0,0.0,0.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,38.0,0.043428571,21.47122105,98.23392462,5.0,0.055555556,69.40808667,78.85957916702013,15.0,0.041666667000000004,4.455345556,7.443271882,742.0,24.0,455.0,27.0,1.0,163.33333333333334,360.0,14.0,250.0,105.0,2.0,2.208333333,2.708333333,2.083333333,3.291666667,2.208333333,1.6507936509999999,1.4682539680000002,0.582589286,1.988095238,0.76984127
1465,3.0,311,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,38.0,0.0475,23.91912807,121.56562790000001,1.0,0.066666667,169.924279178257,30.18973795216667,16.0,0.04444444400000001,2.736863542,2.654397725,633.0,15.0,211.0,185.33333333333334,6.333333333333333,163.33333333333334,360.0,12.0,150.0,61.0,1.0,2.208333333,2.708333333,2.083333333,3.291666667,2.208333333,1.6507936509999999,1.4682539680000002,0.582589286,1.988095238,0.76984127
1466,4.0,214,0.0,0.0,0.0,1.0,1.0,1.0,1.8,1.3,1.0,0.0,40.0,0.029520295,3.7669050000000004,5.058831058,5.0,0.013888889,3.4996400000000003,2.840530457,17.0,0.05862069,2.8495784310000003,2.7852422339999996,1176.0,14.0,938.0,360.0,1.0,360.0,168.0,7.0,109.0,342.0,3.0,2.208333333,2.708333333,2.083333333,3.291666667,2.208333333,1.6507936509999999,1.4682539680000002,0.582589286,1.988095238,0.76984127
1467,5.0,348,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.7777777777777778,0.3333333333333333,12.0,0.014814815,16.48275,39.58500462,5.222222222222222,0.033490925666666664,129.902135558,30.18973795216667,9.0,0.028571429,6.460553704,11.40165861,442.0,9.0,207.0,185.33333333333334,6.333333333333333,163.33333333333334,201.0,1.0,201.0,140.28571428571428,1.4285714285714286,2.208333333,2.708333333,2.083333333,3.291666667,2.208333333,1.6507936509999999,1.4682539680000002,0.582589286,1.988095238,0.76984127
1468,6.0,357,0.0,0.0,0.0,0.0,1.0,0.0,1.8,1.3,0.7777777777777778,0.3333333333333333,30.0,0.033707865,4.638422778,9.716267042,6.0,0.034285714,7.9377222220000005,13.35750939,2.0,0.0070175440000000006,15.064325,14.6323374,563.0,27.0,180.0,128.0,12.0,107.0,75.0,2.0,73.0,140.28571428571428,1.4285714285714286,2.208333333,2.708333333,2.083333333,3.291666667,2.208333333,1.6507936509999999,1.4682539680000002,0.582589286,1.988095238,0.76984127
1469,7.0,251,0.0,0.0,0.0,1.9230769230769231,1.6923076923076923,1.0,1.8,1.3,0.7777777777777778,0.3333333333333333,13.0,0.013333333000000001,5.401323077000001,8.456097425,4.0,0.02,3.142029167,4.783158205,1.0,0.0037037040000000004,0.81875,7.0254175175,475.0,15.0,273.0,118.0,10.0,163.33333333333334,56.0,2.0,31.0,140.28571428571428,1.4285714285714286,2.208333333,2.708333333,2.083333333,3.291666667,2.208333333,1.6507936509999999,1.4682539680000002,0.582589286,1.988095238,0.76984127
1470,8.0,325,0.0,0.0,0.0,4.0,3.0,1.0,3.0,2.0,0.7777777777777778,0.3333333333333333,24.0,0.030573247999999997,6.061484028,8.186037392000001,5.222222222222222,0.033490925666666664,129.902135558,30.18973795216667,15.0,0.042857143,4.596424444,5.958182487999999,393.0,17.0,110.0,185.33333333333334,6.333333333333333,163.33333333333334,224.0,3.0,77.0,140.28571428571428,1.4285714285714286,2.208333333,2.708333333,2.083333333,3.291666667,2.208333333,1.6507936509999999,1.4682539680000002,0.582589286,1.988095238,0.76984127
1471,9.0,309,0.0,0.0,0.0,4.0,4.0,2.0,2.0,1.0,1.0,0.0,49.0,0.03740458,3.2455170069999997,4.946059772,21.0,0.058333333,1.614547619,2.245584041,11.0,0.031884058,8.493089394,7.993908189,1065.0,7.0,226.0,352.0,5.0,23.0,163.0,2.0,34.0,358.0,1.0,2.208333333,2.708333333,2.083333333,3.291666667,2.208333333,1.6507936509999999,1.4682539680000002,0.582589286,1.988095238,0.76984127
1472,10.0,308,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,26.0,0.037142857,3.4733108969999997,4.59914677,5.222222222222222,0.033490925666666664,129.902135558,30.18973795216667,18.0,0.051428571,2.8368,4.464276705,371.0,8.0,152.0,185.33333333333334,6.333333333333333,163.33333333333334,248.0,6.0,152.0,140.28571428571428,1.4285714285714286,2.208333333,2.708333333,2.083333333,3.291666667,2.208333333,1.6507936509999999,1.4682539680000002,0.582589286,1.988095238,0.76984127
1473,11.0,398,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,39.0,0.054545455,5.581960256,9.825573193,5.222222222222222,0.033490925666666664,129.902135558,30.18973795216667,12.0,0.039344262000000005,10.13148889,15.91380107,529.0,35.0,327.0,185.33333333333334,6.333333333333333,163.33333333333334,286.0,11.0,252.0,75.0,1.0,2.208333333,2.708333333,2.083333333,3.291666667,2.208333333,1.6507936509999999,1.4682539680000002,0.582589286,1.988095238,0.76984127
1474,12.0,288,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,27.0,0.039416058,37.87323519,134.66602732212922,1.0,0.025,169.924279178257,30.18973795216667,15.0,0.041666667000000004,1.6909077780000001,1.468047809,440.0,23.0,230.0,185.33333333333334,6.333333333333333,163.33333333333334,326.0,10.0,217.0,13.0,1.0,2.208333333,2.708333333,2.083333333,3.291666667,2.208333333,1.6507936509999999,1.4682539680000002,0.582589286,1.988095238,0.76984127
1475,13.0,276,0.0,0.0,0.0,1.0,1.0,1.0,1.8,1.3,0.0,1.0,23.0,0.049462365999999994,38.16102826,134.66602732212922,1.0,0.008333333,169.924279178257,30.18973795216667,12.307692307692308,0.03728031484615384,5.496202769076922,7.0254175175,260.0,9.0,28.0,185.33333333333334,6.333333333333333,163.33333333333334,223.46153846153845,6.6923076923076925,142.84615384615384,28.0,1.0,2.208333333,2.708333333,2.083333333,3.291666667,2.208333333,1.6507936509999999,1.4682539680000002,0.582589286,1.988095238,0.76984127
1476,0.0,381,428.0,103.0,20.0,3.0,3.0,1.6875,1.0,2.0,1.0,0.4666666666666667,29.0,0.04393939400000001,5.767696552,9.459689037,5.833333333333333,0.016259820444444448,5.980385173611112,5.997115794235295,17.0,0.047222222,8.555297058999999,11.377972300000001,7708.0,1009.0,97.0,3003.8888888888887,289.3888888888889,191.0625,3555.0,491.0,76.0,2616.0555555555557,153.16666666666666,1.6666666669999999,3.291666667,1.375,2.208333333,1.4583333330000001,2.2523809519999998,2.9206349210000004,1.247619048,2.681972789,0.420634921
1477,1.0,276,938.0,143.0,119.0,3.0,5.0,1.0,1.0,1.0,0.0,2.0,35.0,0.024305556000000002,4.515331905,6.022734521,9.0,0.025,5.064637037,8.281026526,11.0,0.030555556,5.270786364,4.54712981,7759.0,712.0,390.0,2173.0,309.0,137.0,1794.0,332.0,41.0,1528.0,32.0,1.6666666669999999,3.291666667,1.375,2.208333333,1.4583333330000001,2.2523809519999998,2.9206349210000004,1.247619048,2.681972789,0.420634921
1478,2.0,311,649.0,94.0,51.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,20.0,0.013888889,10.16570083,12.591475,2.0,0.005555556,7.47815,6.37013643,9.0,0.025,6.736353704,6.205939371,5440.0,41.0,373.0,1837.0,35.0,121.0,1134.0,33.0,74.0,1526.0,31.0,1.6666666669999999,3.291666667,1.375,2.208333333,1.4583333330000001,2.2523809519999998,2.9206349210000004,1.247619048,2.681972789,0.420634921
1479,3.0,321,833.0,201.0,63.0,3.0,3.0,1.0,1.0,1.0,1.0,0.4666666666666667,35.0,0.024305556000000002,5.1003695239999995,11.60715674,8.0,0.022222222000000003,2.620985417,2.744240932,14.0,0.038888888999999996,8.930011905,17.71511039,8960.0,751.0,391.0,1911.0,133.0,123.0,2845.0,482.0,80.0,1606.0,31.0,1.6666666669999999,3.291666667,1.375,2.208333333,1.4583333330000001,2.2523809519999998,2.9206349210000004,1.247619048,2.681972789,0.420634921
1480,4.0,282,910.0,430.0,23.0,4.0,4.0,3.0,1.0,1.0,1.0,0.0,39.0,0.027083332999999998,5.734309829,9.946790799,10.0,0.027777778,5.370191667,6.7698820170000005,13.0,0.036111111,7.299970513,12.05778837,6386.0,826.0,276.0,2573.0,549.0,105.0,1315.0,196.0,67.0,1769.0,73.0,1.6666666669999999,3.291666667,1.375,2.208333333,1.4583333330000001,2.2523809519999998,2.9206349210000004,1.247619048,2.681972789,0.420634921
1481,5.0,252,485.0,69.0,35.0,2.0,1.0,1.6875,2.0,1.0,1.0,0.4666666666666667,26.0,0.018055556,6.355228205,6.982986339,1.0,0.002777778,13.78363333,5.997115794235295,7.0,0.019444443999999998,8.526828571,8.990310613,6872.0,135.0,420.0,1502.0,30.0,90.0,1531.0,36.0,110.0,1398.0,31.0,1.6666666669999999,3.291666667,1.375,2.208333333,1.4583333330000001,2.2523809519999998,2.9206349210000004,1.247619048,2.681972789,0.420634921
